id,filename,pages,readability,duplicate_of,review_status,document_type,project_fit,candidate_factors,decision,reason
401,海通选股因子系列研究59：基于逐笔成交数据的高频因子梳理.pdf,16,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
402,海通选股因子系列研究5：寻找股价驱动新因子净换手率.pdf,14,text,,selected_source,research_report,factor_or_strategy_candidate,net_turnover_rate,keep,Used in the consolidated implementation or strategy recommendations.
403,海通选股因子系列研究60：如何利用高频因子的空头效应.pdf,18,text,,selected_strategy_source,research_report,strategy_candidate,,strategy_only,"Useful at model, portfolio, execution, or risk layer rather than as an atomic factor."
404,海通选股因子系列研究61：从加权IC到机器学习：高频因子多头失效的修正.pdf,20,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
405,海通选股因子系列研究62：被动产品的规模扩张对alpha策略的影响分析：从美国到中国的证据.pdf,19,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
406,海通选股因子系列研究63：剔除高频多因子空头组合后的沪深300指数增强策略.pdf,20,text,,selected_strategy_source,research_report,strategy_candidate,,strategy_only,"Useful at model, portfolio, execution, or risk layer rather than as an atomic factor."
407,海通选股因子系列研究64：基于直观逻辑和机器学习的高频数据低频化应用.pdf,20,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
408,海通选股因子系列研究66：寻找逐笔交易中的有效信息.pdf,21,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
409,海通选股因子系列研究67：短周期高频因子与组合调仓收益增强.pdf,22,text,,selected_strategy_source,research_report,strategy_candidate,,strategy_only,"Useful at model, portfolio, execution, or risk layer rather than as an atomic factor."
410,海通选股因子系列研究68：基金重仓超配因子及其对指数增强组合的影响.pdf,16,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
411,海通选股因子系列研究69：高频因子的现实与幻想.pdf,30,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
412,海通选股因子系列研究6：极值视角下的多因子选股策略.pdf,13,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
413,海通选股因子系列研究70：日内市场微观结构与高频因子选股能力.pdf,17,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
414,海通选股因子系列研究71：逐笔大单因子与大资金行为.pdf,18,text,,selected_source,research_report,factor_or_strategy_candidate,large_trade_share,keep,Used in the consolidated implementation or strategy recommendations.
415,海通选股因子系列研究72：大单的精细化处理与大单因子重构.pdf,18,text,,selected_source,research_report,factor_or_strategy_candidate,robust_large_order_intensity,keep,Used in the consolidated implementation or strategy recommendations.
416,海通选股因子系列研究73：使用基本面逻辑改进ROE因子.pdf,19,text,,selected_source,research_report,factor_or_strategy_candidate,predicted_current_roe_volatility_adjusted,keep,Used in the consolidated implementation or strategy recommendations.
417,海通选股因子系列研究74：基于风格特征的股票重新分类及应用.pdf,18,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
418,海通选股因子系列研究75：限价订单簿LOB的还原和应用.pdf,24,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
419,海通选股因子系列研究76：基于深度学习的高频因子挖掘.pdf,18,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
420,海通选股因子系列研究78：构造A股价值组合的三种范式.pdf,20,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
421,海通选股因子系列研究7：融资融券对个股收益的影响研究.pdf,14,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
422,海通选股因子系列研究80：股票久期的定义、溢价及应用.pdf,21,text,,selected_source,research_report,factor_or_strategy_candidate,equity_duration,keep,Used in the consolidated implementation or strategy recommendations.
423,海通选股因子系列研究82：不可忽视的无形资产.pdf,20,text,,selected_source,research_report,factor_or_strategy_candidate,intangible_adjusted_pb,keep,Used in the consolidated implementation or strategy recommendations.
424,海通选股因子系列研究83：盈利加速的定量刻画与高增长组合的构建.pdf,18,text,,selected_source,research_report,factor_or_strategy_candidate,earnings_acceleration_eaa_eap_eav,keep,Used in the consolidated implementation or strategy recommendations.
425,海通选股因子系列研究84：选股因子的季节效应及其成因.pdf,22,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
426,海通选股因子系列研究85：买卖单主动成交中的隐藏信息.pdf,19,text,,selected_source,research_report,factor_or_strategy_candidate,active_execution_degree_by_order_size,keep,Used in the consolidated implementation or strategy recommendations.
427,海通选股因子系列研究87：高频与日度量价数据混合的深度学习因子.pdf,20,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
428,海通选股因子系列研究88：多颗粒度特征的深度学习模型：探索和对比.pdf,19,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
429,海通选股因子系列研究89：买入评级因子的改进及其在大盘股优选策略中的应用.pdf,20,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
430,海通选股因子系列研究8：从串联到并联，单因子多策略组合.pdf,16,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
431,海通选股因子系列研究90：理解红利投资，加入红利投资，超越红利投资.pdf,29,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
432,海通选股因子系列研究91：组合规模、交易成本和大单冲击对因子表现的影响分析.pdf,22,text,,selected_strategy_source,research_report,strategy_candidate,,strategy_only,"Useful at model, portfolio, execution, or risk layer rather than as an atomic factor."
433,海通选股因子系列研究92：组合约束对其收益表现的影响分析.pdf,18,text,,selected_strategy_source,research_report,strategy_candidate,,strategy_only,"Useful at model, portfolio, execution, or risk layer rather than as an atomic factor."
434,海通选股因子系列研究9：上市公司薪酬那些事.pdf,18,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
435,渤海多因子模型研究系列10：融合BL模型的上证50指数增强模型.pdf,21,image_only,,skipped_unreadable_per_user,scan_or_broken_pdf,not_verified,,skip_ocr,OCR not started or stopped per user instruction; title retained for coverage.
436,渤海多因子模型研究系列11：多因子模型的行业分类方法.pdf,29,image_only,,skipped_unreadable_per_user,scan_or_broken_pdf,not_verified,,skip_ocr,OCR not started or stopped per user instruction; title retained for coverage.
437,渤海多因子模型研究系列12：沪深300指数增强组合业绩归因分析.pdf,17,image_only,,skipped_unreadable_per_user,scan_or_broken_pdf,not_verified,,skip_ocr,OCR not started or stopped per user instruction; title retained for coverage.
438,渤海多因子模型研究系列13：基于机器学习模型的因子择时框架.pdf,18,image_only,,skipped_unreadable_per_user,scan_or_broken_pdf,not_verified,,skip_ocr,OCR not started or stopped per user instruction; title retained for coverage.
439,渤海多因子模型研究系列14：技术因子的再挖掘Alpha 101.pdf,24,image_only,,skipped_unreadable_per_user,scan_or_broken_pdf,not_verified,,skip_ocr,OCR not started or stopped per user instruction; title retained for coverage.
440,渤海多因子模型研究系列1：单因子测试.pdf,33,image_only,,skipped_unreadable_per_user,scan_or_broken_pdf,not_verified,,skip_ocr,OCR not started or stopped per user instruction; title retained for coverage.
441,渤海多因子模型研究系列2：收益预测模型.pdf,21,image_only,,skipped_unreadable_per_user,scan_or_broken_pdf,not_verified,,skip_ocr,OCR not started or stopped per user instruction; title retained for coverage.
442,渤海多因子模型研究系列3：风险模型与组合优化.pdf,18,image_only,,skipped_unreadable_per_user,scan_or_broken_pdf,not_verified,,skip_ocr,OCR not started or stopped per user instruction; title retained for coverage.
443,渤海多因子模型研究系列4：随机森林与传统多因子模型的选股风格对比.pdf,25,image_only,,skipped_unreadable_per_user,scan_or_broken_pdf,not_verified,,skip_ocr,OCR not started or stopped per user instruction; title retained for coverage.
444,渤海多因子模型研究系列5：使用Bandit Learning算法的多因子模型.pdf,18,image_only,,skipped_unreadable_per_user,scan_or_broken_pdf,not_verified,,skip_ocr,OCR not started or stopped per user instruction; title retained for coverage.
445,渤海多因子模型研究系列6：使用thompson sampling算法的策略混合模型.pdf,21,image_only,,skipped_unreadable_per_user,scan_or_broken_pdf,not_verified,,skip_ocr,OCR not started or stopped per user instruction; title retained for coverage.
446,渤海多因子模型研究系列7：使用多因子框架的沪深300指数增强模型.pdf,20,image_only,,skipped_unreadable_per_user,scan_or_broken_pdf,not_verified,,skip_ocr,OCR not started or stopped per user instruction; title retained for coverage.
447,渤海多因子模型研究系列8：Barra风险模型（CNE6）单因子检测.pdf,38,image_only,,skipped_unreadable_per_user,scan_or_broken_pdf,not_verified,,skip_ocr,OCR not started or stopped per user instruction; title retained for coverage.
448,渤海多因子模型研究系列9：Barra风险模型（CNE6）纯因子构建与因子合成.pdf,25,image_only,,skipped_unreadable_per_user,scan_or_broken_pdf,not_verified,,skip_ocr,OCR not started or stopped per user instruction; title retained for coverage.
449,理解资产价格-NobelEconomics1.pdf,43,text,,screened_reference,book_paper_or_reference,no_direct_increment,,not_selected,"Title, contents, and formula-heavy pages screened; no incremental project factor selected."
450,石川_ 刘洋溢_ 连祥斌 - 因子投资：方法与实践-电子工业出版社 (2020).pdf,423,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
451,"红宝书Quant Job Interview Questions And Answers (2008, CreateSpace) - libgen.li.pdf",329,image_only,,skipped_unreadable_per_user,scan_or_broken_pdf,not_verified,,skip_ocr,OCR not started or stopped per user instruction; title retained for coverage.
452,绿皮书A Practical Guide to Quantitative Finance Interviews.pdf,96,partial_or_sparse,,skipped_unreadable_per_user,scan_or_broken_pdf,not_verified,,skip_ocr,OCR not started or stopped per user instruction; title retained for coverage.
453,逐鹿Alpha专题报告10：光伏行业因子投资框架，如何构建光伏行业指数增强策略.pdf,16,image_only,,skipped_unreadable_per_user,scan_or_broken_pdf,not_verified,,skip_ocr,OCR not started or stopped per user instruction; title retained for coverage.
454,逐鹿Alpha专题报告11：基于限价订单簿数据的.pdf,23,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
455,逐鹿Alpha专题报告12：AlphaZero，基于AutoML_Zero的.pdf,22,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
456,逐鹿Alpha专题报告13：基于openFE的.pdf,15,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
457,逐鹿Alpha专题报告14：基本面因子与量价因子融合模型.pdf,18,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
458,逐鹿Alpha专题报告15：基于领域知识生成的基本面因子挖掘框架.pdf,32,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
459,逐鹿Alpha专题报告16：基于Graph Embedding的行业因子向量化.pdf,22,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
460,逐鹿Alpha专题报告17：基于TiDE及其改进的因子融合模型.pdf,26,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
461,逐鹿Alpha专题报告18：Model Zoo.pdf,64,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
462,逐鹿Alpha专题报告1：一致预期因子深度挖掘.pdf,21,text,,selected_source,research_report,factor_or_strategy_candidate,consensus_expectation_formula_factors,keep,Used in the consolidated implementation or strategy recommendations.
463,逐鹿Alpha专题报告2：q-factor在A股实证及改进.pdf,11,text,,selected_source,research_report,factor_or_strategy_candidate,q_factor_investment_profitability,keep,Used in the consolidated implementation or strategy recommendations.
464,逐鹿Alpha专题报告3：聪明的资金流向数据.pdf,14,text,,selected_source,research_report,factor_or_strategy_candidate,small_mid_large_elg_npr_5d,keep,Used in the consolidated implementation or strategy recommendations.
465,逐鹿Alpha专题报告4：基于南向资金的选股择时策略.pdf,15,text,,selected_strategy_source,research_report,strategy_candidate,,strategy_only,"Useful at model, portfolio, execution, or risk layer rather than as an atomic factor."
466,逐鹿Alpha专题报告5：杠杆因子和盈利收益因子的风格轮动.pdf,14,text,,selected_strategy_source,research_report,strategy_candidate,,strategy_only,"Useful at model, portfolio, execution, or risk layer rather than as an atomic factor."
467,逐鹿Alpha专题报告6：基于北向机构持仓的选股分析.pdf,26,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
468,逐鹿Alpha专题报告7：基于超预期的事件驱动策略.pdf,14,text,,selected_source,research_report,factor_or_strategy_candidate,earnings_surprise_event_score,keep,Used in the consolidated implementation or strategy recommendations.
469,逐鹿Alpha专题报告8：北向机构持仓深入挖掘.pdf,23,image_only,,skipped_unreadable_per_user,scan_or_broken_pdf,not_verified,,skip_ocr,OCR not started or stopped per user instruction; title retained for coverage.
470,逐鹿Alpha专题报告9：基于QLIBALPHA360的Temporal_FusionTransformer选股模型.pdf,26,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
471,逐鹿Alpha专题报告巡礼：不同类型策略过去表现.pdf,23,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
472,量化绿皮书.pdf,212,text,,screened_reference,book_paper_or_reference,no_direct_increment,,not_selected,"Title, contents, and formula-heavy pages screened; no incremental project factor selected."
473,黄皮书150 Most Frequently Asked Questions on Quant Interviews.pdf,220,image_only,,skipped_unreadable_per_user,scan_or_broken_pdf,not_verified,,skip_ocr,OCR not started or stopped per user instruction; title retained for coverage.
474,（I4-Heard）Heard On The Street Quantitative Questions From Wall Street Job Interviews.pdf,280,image_only,"Timothy Falcon Crack - Heard on the Street, Quantitative Questions from Wall Street Job Interviews-Timothy Crack (2014).pdf",duplicate_inherited,exact_duplicate,inherit_original,,skip_duplicate,"Exact duplicate of Timothy Falcon Crack - Heard on the Street, Quantitative Questions from Wall Street Job Interviews-Timothy Crack (2014).pdf"
475,（I5-黄皮书）Frequently Asked Questions In Quantitative Finance(1).pdf,625,text,"Paul P. Wilmott - Frequently Asked Questions in Quantitative Finance, Second Edition  -A John Wiley and Sons, Ltd. (2009).pdf",duplicate_inherited,exact_duplicate,inherit_original,,skip_duplicate,"Exact duplicate of Paul P. Wilmott - Frequently Asked Questions in Quantitative Finance, Second Edition  -A John Wiley and Sons, Ltd. (2009).pdf"
